State,City,Percent of Population (%),Population,Latitude,Longitude
California,Los Angeles                ,4.2,2669,34.2779981225,-118.474627068
California,Los Angeles                ,5.0,4520,33.9852422839,-118.346323822
California,Los Angeles                ,5.1,3301,34.1972752486,-118.411603672
California,Los Angeles                ,5.2,4838,34.2316431637,-118.456148125
California,Los Angeles                ,5.4,2574,34.0948042416,-118.174333418
California,Los Angeles                ,5.8,3947,34.2536786668,-118.572138222
California,Los Angeles                ,6.6,2715,34.0384430076,-118.309047428
California,Los Angeles                ,2.2,2877,34.0781666129,-118.357327627
California,Los Angeles                ,5.0,4202,34.163451866,-118.597691589
California,Los Angeles                ,5.4,1737,34.0209190554,-118.340564777
California,Los Angeles                ,3.9,2289,34.0569255752,-118.337972035
California,Los Angeles                ,4.6,5494,34.214265035,-118.553369754
California,Los Angeles                ,3.6,3448,34.1200815832,-118.321142757
California,Los Angeles                ,7.1,3603,33.72513633,-118.321440082
California,Los Angeles                ,,44,34.0606840586,-118.458606196
California,Los Angeles                ,2.7,3349,33.9906137257,-118.439172852
California,Los Angeles                ,5.9,3191,33.7417731462,-118.31416921
California,Los Angeles                ,4.5,2939,34.2044973826,-118.429174154
California,Los Angeles                ,5.0,2879,33.9783876066,-118.263102877
California,Los Angeles                ,4.8,3982,34.1830757058,-118.452381269
California,Los Angeles                ,5.0,3488,34.1130434362,-118.40006539
California,Los Angeles                ,3.6,3126,34.2046284228,-118.595209853
California,Los Angeles                ,5.7,4156,34.2426639,-118.548475868
California,Los Angeles                ,3.8,1905,34.0863833825,-118.279312442
California,Los Angeles                ,4.6,4046,34.1757377651,-118.364296284
California,Los Angeles                ,3.9,5374,34.0489657913,-118.35452952
California,Los Angeles                ,4.3,3922,34.1093058944,-118.187859653
California,Los Angeles                ,4.7,3648,34.2161867087,-118.345404215
California,Los Angeles                ,5.5,3848,34.0926246074,-118.1992133
California,Los Angeles                ,4.8,1262,33.7356399695,-118.262844138
California,Los Angeles                ,4.4,4557,33.9921607272,-118.252095807
California,Los Angeles                ,5.5,4839,34.0590790039,-118.196476502
California,Los Angeles                ,7.0,2433,34.0367637343,-118.265897928
California,Los Angeles                ,5.2,2615,34.0611534852,-118.380436358
California,Los Angeles                ,4.9,2567,34.1887183533,-118.424694806
California,Los Angeles                ,5.2,5691,33.9564094991,-118.286122925
California,Los Angeles                ,5.3,5138,34.042083867,-118.403839828
California,Los Angeles                ,5.6,4140,33.7979783402,-118.260383312
California,Los Angeles                ,4.5,4085,34.2820992974,-118.392576354
California,Los Angeles                ,5.0,1811,34.0704417113,-118.459442582
California,Los Angeles                ,5.8,5655,33.9469248271,-118.275663002
California,Los Angeles                ,4.4,2458,33.9572173869,-118.401979027
California,Los Angeles                ,3.8,4322,34.2119534107,-118.575384748
California,Los Angeles                ,5.1,6092,34.0513259384,-118.548407092
California,Los Angeles                ,4.4,2675,34.2152446578,-118.451842994
California,Los Angeles                ,5.7,3105,34.0248828117,-118.195570129
California,Los Angeles                ,9.6,2589,34.0527070442,-118.253084052
California,Los Angeles                ,5.5,4409,33.9323759714,-118.250242284
California,Los Angeles                ,5.1,5776,34.2248077204,-118.515126989
California,Los Angeles                ,6.2,6146,34.2722216165,-118.33769961
California,Los Angeles                ,4.8,4288,34.1784584169,-118.441082083
California,Los Angeles                ,5.0,4655,34.0218914222,-118.313278182
California,Los Angeles                ,5.0,3300,34.0436623654,-118.302863246
California,Los Angeles                ,5.5,7560,34.2578117833,-118.496181958
California,Los Angeles                ,5.5,4906,34.021841957,-118.257062267
California,Los Angeles                ,4.8,2422,34.0962277312,-118.288403656
California,Los Angeles                ,5.3,5345,34.0278406848,-118.340192784
California,Los Angeles                ,5.4,5968,33.9997716875,-118.277341863
California,Los Angeles                ,5.0,3236,34.286322643,-118.50701369
California,Los Angeles                ,4.9,3372,34.201673831,-118.585633025
California,Los Angeles                ,5.5,4261,33.9660919655,-118.275263211
California,Los Angeles                ,,4,33.941020098,-118.409805422
California,Los Angeles                ,5.5,6192,34.0170719868,-118.353079171
California,Los Angeles                ,4.0,3221,34.0671619069,-118.306606729
California,Los Angeles                ,4.3,4717,34.1008247175,-118.266819827
California,Los Angeles                ,3.2,2165,34.0560700308,-118.305363694
California,Los Angeles                ,6.0,3618,34.0187545945,-118.211795708
California,Los Angeles                ,3.8,3140,34.035139214,-118.279981323
California,Los Angeles                ,5.8,3042,34.0602409095,-118.434156965
California,Los Angeles                ,4.4,4226,33.9979538463,-118.410759401
California,Los Angeles                ,6.1,3442,34.088223955,-118.187808146
California,Los Angeles                ,4.7,4354,34.0037101273,-118.442288049
California,Los Angeles                ,5.3,4963,34.0218497402,-118.304550786
California,Los Angeles                ,5.7,3119,34.0017242539,-118.297873533
California,Los Angeles                ,4.0,3588,34.1035088172,-118.374996464
California,Los Angeles                ,6.3,3343,33.9922359428,-118.269561825
California,Los Angeles                ,2.6,2525,34.0313916147,-118.442003737
California,Los Angeles                ,6.9,3768,34.1921962286,-118.457688886
California,Los Angeles                ,4.1,2227,34.1124843186,-118.341017086
California,Los Angeles                ,4.1,2573,34.0713897297,-118.373051514
California,Los Angeles                ,4.4,5395,33.9713679064,-118.400333512
California,Los Angeles                ,2.2,2423,34.0218574287,-118.401880687
California,Los Angeles                ,3.9,3044,34.1034022491,-118.335535249
California,Los Angeles                ,4.7,4684,34.2033575621,-118.63136768
California,Los Angeles                ,1.5,3570,34.0677546377,-118.451161008
California,Los Angeles                ,6.3,4457,34.0427907418,-118.342305584
California,Los Angeles                ,6.3,3224,34.0415884395,-118.280852919
California,Los Angeles                ,5.2,2710,34.0793616083,-118.197403908
California,Los Angeles                ,4.6,3180,34.2407687654,-118.447267136
California,Los Angeles                ,4.7,3252,34.214624581,-118.505623115
California,Los Angeles                ,3.4,2235,34.0887786505,-118.282314769
California,Los Angeles                ,,14,34.1373452713,-118.301304891
California,Los Angeles                ,4.1,5969,34.3054784652,-118.412447181
California,Los Angeles                ,5.5,4114,34.1848596424,-118.409516894
California,Los Angeles                ,5.1,3873,34.0490293792,-118.304503461
California,Los Angeles                ,5.6,6250,34.1408220516,-118.506248572
California,Los Angeles                ,5.2,2327,34.0923344973,-118.286585249
California,Los Angeles                ,6.1,3363,34.251608492,-118.281632269
California,Los Angeles                ,5.0,3430,34.2804585587,-118.555066583
California,Los Angeles                ,5.9,3323,34.0851725672,-118.173900706
California,Los Angeles                ,4.6,3635,34.0585146933,-118.326190656
California,Los Angeles                ,5.8,3586,34.0957318475,-118.45101392
California,Los Angeles                ,5.3,3426,33.9818234171,-118.322082647
California,Los Angeles                ,5.1,3153,33.9692863015,-118.286151072
California,Los Angeles                ,4.8,4029,34.138911128,-118.461043896
California,Los Angeles                ,5.2,3818,34.2263930774,-118.456550658
California,Los Angeles                ,10.5,3359,34.0338859782,-118.31326942
California,Los Angeles                ,4.3,2645,34.1945636664,-118.38356143
California,Los Angeles                ,3.6,4052,34.2300402025,-118.463265697
California,Los Angeles                ,4.9,2938,34.1957244802,-118.480002652
California,Los Angeles                ,4.4,1974,34.1200290923,-118.224189753
California,Los Angeles                ,4.7,6742,33.8204090309,-118.30375895
California,Los Angeles                ,5.6,4065,33.7873240307,-118.2581968
California,Los Angeles                ,4.3,2738,34.1509933081,-118.452630247
California,Los Angeles                ,4.3,4127,33.7301628025,-118.294565538
California,Los Angeles                ,5.6,2601,33.8650447045,-118.293459387
California,Los Angeles                ,1.8,3110,34.0649905152,-118.345601397
California,Los Angeles                ,4.9,4449,34.0113509388,-118.262416023
California,Los Angeles                ,4.1,2645,34.0745294389,-118.298469314
California,Los Angeles                ,4.7,3881,34.1109412069,-118.201584851
California,Los Angeles                ,4.6,2937,34.0166821934,-118.438241481
California,Los Angeles                ,2.4,4412,34.0273438353,-118.39596842
California,Los Angeles                ,3.5,2799,34.0797430302,-118.328492264
California,Los Angeles                ,6.2,4753,34.1951056482,-118.427504458
California,Los Angeles                ,6.1,4591,34.0985766738,-118.296173513
California,Los Angeles                ,5.2,4360,34.0634789102,-118.262481581
California,Los Angeles                ,3.4,4192,34.0635374253,-118.30472541
California,Los Angeles                ,4.8,2982,34.2683098273,-118.495069437
California,Los Angeles                ,6.2,4626,33.9636279702,-118.311198896
California,Los Angeles                ,6.3,3824,34.0145634551,-118.289375284
California,Los Angeles                ,6.1,6288,33.9920923621,-118.297998383
California,Los Angeles                ,6.1,2717,34.17376055,-118.58494667
California,Los Angeles                ,4.6,3838,33.9641889977,-118.433514036
California,Los Angeles                ,5.8,2714,33.9453960176,-118.233632906
California,Los Angeles                ,5.3,4902,33.9624079359,-118.262948879
California,Los Angeles                ,4.5,3868,34.0776716401,-118.296054085
California,Los Angeles                ,3.7,4895,34.2869111735,-118.581612731
California,Los Angeles                ,5.1,4579,33.7941279895,-118.289893146
California,Los Angeles                ,4.5,3071,34.1739725036,-118.374655347
California,Los Angeles                ,3.3,4066,34.1515460471,-118.426650559
